product_id,product_category,date,original_price,discount_percentage,selling_price,units_sold,sales_volume,inventory_level,stock_status,competitor_price,customer_rating,store_region,promotion_flag,is_holiday
1237,Books,12-12-2022,1363.09,20,1090.47,20,21809.4,471,In Stock,1049.2,3.1,South,1,0
1093,Electronics,16-09-2023,2187.53,20,1750.02,19,33250.38,78,In Stock,1774.41,4.8,Central,0,0
1337,Electronics,13-10-2024,1317.11,0,1317.11,22,28976.42,471,In Stock,1353.62,2.6,East,0,0
1780,Clothing,30-05-2024,2558.48,20,2046.78,18,36842.04,249,In Stock,1979.36,4.1,Central,0,0
1170,Clothing,02-01-2022,4387.83,20,3510.26,32,112328.32,217,In Stock,3700.47,4.1,West,0,0
1980,Electronics,15-06-2024,3617.9,30,2532.53,25,63313.25,338,In Stock,2326.26,3.5,Central,1,0
1605,Groceries,20-08-2025,2983.82,5,2834.63,17,48188.71,56,In Stock,2993.03,3.7,West,0,0
1660,Clothing,11-09-2022,627.22,5,595.86,38,22642.68,407,In Stock,540.09,4.6,East,0,0
1623,Books,29-03-2023,3531.16,10,3178.04,21,66738.84,146,In Stock,3176.75,2.9,West,0,0
1566,Home,26-11-2024,998.79,10,898.91,16,14382.56,233,In Stock,963.89,3.1,East,1,0
1848,Clothing,29-03-2025,3974.56,5,3775.83,11,41534.13,16,In Stock,3463.57,3.8,South,0,1
1935,Electronics,11-10-2024,1400.27,0,1400.27,22,30805.94,367,In Stock,1405.24,3.5,West,0,0
1466,Groceries,09-01-2022,2201.83,5,2091.74,22,46018.28,196,In Stock,1949.25,3.9,Central,1,0
1627,Home,10-06-2025,1882.26,10,1694.03,17,28798.51,188,In Stock,1827.8,4.8,Central,1,0
1142,Clothing,27-01-2025,4322.31,15,3673.96,18,66131.28,131,In Stock,3918.16,4.8,South,1,0
1200,Groceries,26-03-2024,807.41,20,645.93,22,14210.46,247,In Stock,701.99,3.1,North,1,0
1179,Groceries,27-07-2022,2915.1,30,2040.57,27,55095.39,149,In Stock,2193.61,3.3,East,1,0
1713,Groceries,28-02-2025,881.9,15,749.62,19,14242.78,201,In Stock,785.09,2.9,North,1,0
1363,Electronics,08-02-2023,3583.02,15,3045.57,22,67002.54,212,In Stock,2853.63,4.8,North,1,0
1478,Books,01-06-2022,4544.38,20,3635.5,19,69074.5,216,In Stock,3491.9,3.5,South,0,0
1564,Groceries,23-02-2022,2286.12,5,2171.81,20,43436.2,5,In Stock,2170.44,3.6,South,0,0
1470,Home,17-02-2025,2542.84,0,2542.84,25,63571,157,In Stock,2588.05,4.5,West,0,0
1383,Clothing,20-09-2023,4651.63,15,3953.89,15,59308.35,348,In Stock,4177.03,3.8,West,1,0
1691,Home,10-08-2023,2700.76,0,2700.76,27,72920.52,74,In Stock,2553.28,2.8,West,1,0
1925,Electronics,14-12-2025,2540.47,30,1778.33,17,30231.61,394,In Stock,1646.12,3.6,West,0,0
1416,Electronics,16-12-2025,2975.98,30,2083.19,17,35414.23,250,In Stock,2075.94,4.1,West,1,0
1824,Home,14-04-2022,3508.3,30,2455.81,30,73674.3,303,In Stock,2287.75,4.3,Central,0,0
1307,Books,11-09-2022,713.04,10,641.74,19,12193.06,45,In Stock,666.61,4.1,South,0,1
1648,Electronics,04-06-2025,4141.33,15,3520.13,19,66882.47,410,In Stock,3573.38,2.8,East,0,0
1693,Electronics,09-02-2025,2290.42,30,1603.29,20,32065.8,402,In Stock,1680.6,3.3,East,1,1
1366,Home,25-05-2023,547.27,10,492.54,16,7880.64,341,In Stock,449.54,4.3,East,0,0
1000,Electronics,09-04-2022,3973.68,30,2781.58,19,52850.02,347,In Stock,3040.1,4.7,East,1,0
1043,Books,02-06-2022,2009.36,5,1908.89,21,40086.69,314,In Stock,1718,2.6,East,0,0
1738,Books,02-07-2024,681.76,15,579.5,23,13328.5,379,In Stock,559.27,2.6,Central,0,0
1842,Books,27-05-2024,3242.14,10,2917.93,20,58358.6,451,In Stock,3022.76,4.1,South,0,0
1097,Clothing,04-12-2022,4424.63,30,3097.24,25,77431,228,In Stock,2815.48,3.9,West,1,0
1719,Books,01-04-2024,4461.22,10,4015.1,25,100377.5,181,In Stock,3680.52,2.9,West,0,0
1264,Books,01-04-2025,4796.78,30,3357.75,27,90659.25,82,In Stock,3073.47,3.9,West,0,0
1799,Clothing,14-08-2024,4364.99,5,4146.74,18,74641.32,144,In Stock,4214.34,4.9,South,1,0
1782,Groceries,10-06-2022,210.28,0,210.28,17,3574.76,49,In Stock,226.93,4.1,South,0,0
1139,Electronics,11-03-2024,2025.16,30,1417.61,27,38275.47,423,In Stock,1433.33,3.6,Central,0,0
1480,Books,02-02-2023,4129,0,4129,29,119741,99,In Stock,4214.53,4.6,Central,0,0
1236,Electronics,24-07-2025,1958.01,15,1664.31,20,33286.2,342,In Stock,1613.05,3,West,0,1
1973,Home,26-03-2024,3087.43,5,2933.06,17,49862.02,369,In Stock,2650.75,3.5,South,1,0
1952,Electronics,16-11-2025,3110.32,15,2643.77,22,58162.94,219,In Stock,2390.82,3.8,West,0,1
1903,Clothing,04-03-2025,1952.12,0,1952.12,20,39042.4,138,In Stock,2103.73,3.8,Central,0,0
1071,Electronics,03-05-2025,4541.47,5,4314.4,21,90602.4,377,In Stock,3971.47,4.8,West,1,0
1666,Electronics,05-02-2023,2615.5,20,2092.4,23,48125.2,13,In Stock,2301.55,3.2,Central,1,0
1189,Electronics,02-10-2023,2430.96,5,2309.41,23,53116.43,12,In Stock,2154.41,2.6,North,0,0
1267,Groceries,22-11-2024,4988.07,5,4738.67,22,104250.74,343,In Stock,4904.18,4.8,East,0,1
1320,Groceries,19-11-2023,2568.8,20,2055.04,15,30825.6,249,In Stock,2239.56,3,North,0,0
1106,Home,05-04-2023,1056.31,10,950.68,10,9506.8,335,In Stock,924.5,3.4,West,1,0
1231,Clothing,12-08-2024,2662.73,10,2396.46,22,52722.12,411,In Stock,2508.82,3.8,West,1,1
1041,Electronics,15-04-2023,4107.28,10,3696.55,21,77627.55,477,In Stock,3586.29,4.9,South,1,0
1701,Electronics,30-10-2025,3928.93,0,3928.93,17,66791.81,171,In Stock,3775.66,3.8,East,0,1
1882,Electronics,11-11-2024,3985.19,5,3785.93,16,60574.88,488,In Stock,3560.14,3.6,Central,0,0
1138,Electronics,20-01-2024,3598.51,30,2518.96,23,57936.08,318,In Stock,2680.64,4,West,1,0
1614,Groceries,07-02-2022,1420.25,20,1136.2,23,26132.6,358,In Stock,1081.07,4.9,Central,1,0
1682,Home,18-08-2022,4338,30,3036.6,19,57695.4,105,In Stock,2904.91,4.5,Central,0,0
1862,Books,20-10-2025,4488.53,0,4488.53,19,85282.07,188,In Stock,4936.46,2.9,Central,1,0
1272,Clothing,17-07-2023,1131.93,20,905.54,19,17205.26,474,In Stock,874.26,4.5,North,0,0
1480,Electronics,14-03-2023,826.19,30,578.33,18,10409.94,16,In Stock,569.4,4.6,Central,1,0
1415,Home,30-07-2025,4882.9,0,4882.9,21,102540.9,49,In Stock,5361.48,4.2,South,0,0
1505,Books,27-01-2022,4367.96,0,4367.96,23,100463.08,248,In Stock,4253.78,4.1,North,1,0
1732,Home,14-08-2022,4487.53,0,4487.53,23,103213.19,409,In Stock,4367.4,3.6,North,0,0
1724,Groceries,24-07-2025,4454.61,20,3563.69,20,71273.8,390,In Stock,3797.26,4.1,West,1,0
1852,Books,08-03-2024,2800.1,30,1960.07,23,45081.61,378,In Stock,1886.34,4.3,East,1,0
1423,Home,11-10-2022,3302.73,30,2311.91,22,50862.02,226,In Stock,2188.82,2.8,East,1,0
1406,Groceries,28-05-2024,2817.74,15,2395.08,18,43111.44,78,In Stock,2358.3,3.1,West,1,0
1567,Home,17-08-2024,445.79,0,445.79,31,13819.49,271,In Stock,463.68,3,East,1,0
1389,Home,29-03-2023,3778.41,10,3400.57,21,71411.97,212,In Stock,3089.92,4.6,Central,1,0
1341,Books,16-10-2024,2625.59,5,2494.31,12,29931.72,16,In Stock,2431.41,4.2,South,0,0
1945,Groceries,26-03-2024,3309,15,2812.65,24,67503.6,492,In Stock,2726.16,3.6,Central,1,0
1613,Electronics,21-10-2023,2612.67,15,2220.77,23,51077.71,345,In Stock,2107.43,4.6,East,0,0
1932,Clothing,01-07-2023,2560.69,20,2048.55,23,47116.65,418,In Stock,2111.76,4.3,East,1,0
1492,Books,30-04-2025,1024.59,15,870.9,25,21772.5,250,In Stock,834.32,4.8,South,1,0
1191,Groceries,08-12-2024,1537.83,30,1076.48,18,19376.64,339,In Stock,1099.46,2.7,North,0,0
1498,Home,17-01-2022,962.49,20,769.99,27,20789.73,83,In Stock,770.66,3.8,North,0,0
1821,Groceries,10-04-2025,1139.2,20,911.36,19,17315.84,406,In Stock,859.81,4.3,South,0,0
1711,Clothing,28-05-2025,4870.29,10,4383.26,18,78898.68,196,In Stock,4178.62,3,North,1,0
1232,Clothing,07-06-2022,934.94,0,934.94,24,22438.56,264,In Stock,873.35,3.3,East,1,0
1944,Electronics,22-04-2023,1492.5,15,1268.62,19,24103.78,470,In Stock,1156.13,3.5,North,0,0
1226,Electronics,05-12-2024,3034.83,0,3034.83,30,91044.9,17,In Stock,3107.17,4.5,East,0,0
1370,Clothing,28-10-2025,3128.86,0,3128.86,24,75092.64,220,In Stock,3236.99,3.7,West,0,1
1138,Books,02-06-2023,939.08,0,939.08,26,24416.08,330,In Stock,876.35,3.7,Central,1,0
1855,Books,09-04-2022,4009.84,20,3207.87,25,80196.75,234,In Stock,3281.9,3.6,North,0,0
1816,Home,26-11-2024,3968.97,0,3968.97,24,95255.28,175,In Stock,4351.65,3.1,West,0,0
1148,Electronics,07-10-2022,1339.12,15,1138.25,22,25041.5,71,In Stock,1041.36,4.8,North,1,0
1114,Home,04-10-2025,1585.6,20,1268.48,22,27906.56,90,In Stock,1266.04,3.3,West,0,0
1449,Electronics,12-05-2023,4702.34,15,3996.99,23,91930.77,321,In Stock,4183.28,3.9,South,1,0
1062,Clothing,29-10-2022,4163.22,20,3330.58,22,73272.76,22,In Stock,3028.17,2.9,West,0,0
1103,Books,30-06-2022,3549.43,5,3371.96,14,47207.44,212,In Stock,3559.63,3.6,East,0,0
1850,Books,30-08-2023,594.72,5,564.98,23,12994.54,393,In Stock,619.16,4.8,South,0,1
1870,Clothing,27-01-2025,2207.67,5,2097.29,26,54529.54,293,In Stock,1924.68,5,South,0,0
1667,Home,01-12-2023,2884.65,5,2740.42,22,60289.24,127,In Stock,2917.03,3.4,East,0,1
1272,Home,19-09-2024,1099.57,20,879.66,22,19352.52,58,In Stock,858.3,2.9,North,1,0
1005,Groceries,13-02-2025,2351.49,0,2351.49,23,54084.27,323,In Stock,2184.12,3.3,South,0,0
1146,Electronics,10-07-2022,3084.92,10,2776.43,18,49975.74,84,In Stock,2772.65,3.3,North,0,0
1183,Home,10-09-2022,1771.41,30,1239.99,13,16119.87,228,In Stock,1133.73,4.1,Central,0,0
1997,Clothing,07-09-2024,3948.54,10,3553.69,17,60412.73,374,In Stock,3569.4,3.7,West,0,0
1027,Home,16-07-2024,4234.16,5,4022.45,25,100561.25,426,In Stock,3635.78,4.4,West,1,0
1961,Books,30-03-2025,1753.33,0,1753.33,19,33313.27,267,In Stock,1833.5,4.3,East,0,0
1549,Electronics,03-07-2025,4225.55,15,3591.72,19,68242.68,111,In Stock,3583.08,3.1,East,1,0
1118,Groceries,08-09-2025,697.17,0,697.17,17,11851.89,115,In Stock,691.44,4.5,West,1,0
1292,Electronics,08-05-2022,4221.1,15,3587.94,15,53819.1,436,In Stock,3369.93,4.6,Central,1,0
1370,Books,18-01-2022,933.2,10,839.88,21,17637.48,237,In Stock,816.58,4,East,1,0
1243,Books,20-07-2023,598.05,0,598.05,19,11362.95,397,In Stock,560,4.8,Central,0,0
1579,Books,24-07-2023,3280.52,0,3280.52,18,59049.36,51,In Stock,3434.96,4.5,East,1,0
1725,Books,08-09-2025,2465.3,30,1725.71,20,34514.2,83,In Stock,1621.83,4,South,0,0
1217,Clothing,17-11-2023,4557.87,10,4102.08,12,49224.96,110,In Stock,4197.87,4.8,North,1,0
1176,Groceries,18-09-2023,1943.31,0,1943.31,26,50526.06,199,In Stock,1857.65,4,West,1,0
1298,Books,04-08-2025,1578.33,15,1341.58,23,30856.34,218,In Stock,1383.7,3.8,North,1,0
1675,Books,03-05-2024,2603.53,0,2603.53,19,49467.07,228,In Stock,2624.6,3.4,West,1,0
1057,Home,19-08-2024,2388.54,15,2030.26,22,44665.72,316,In Stock,1999.17,4.7,East,1,0
1268,Groceries,04-06-2022,1853.25,5,1760.59,29,51057.11,424,In Stock,1821.51,2.8,North,0,0
1307,Electronics,05-05-2023,3529.96,0,3529.96,24,84719.04,20,In Stock,3470.46,3.7,Central,0,0
1569,Groceries,10-11-2025,3845.9,15,3269.02,15,49035.3,175,In Stock,3479.13,3.8,East,0,0
1287,Groceries,24-02-2024,4294.32,10,3864.89,25,96622.25,55,In Stock,4042.36,3.9,South,1,0
1976,Groceries,01-02-2025,4869.71,5,4626.22,14,64767.08,290,In Stock,4663.82,4.1,North,1,0
1104,Books,17-11-2025,1479.95,0,1479.95,12,17759.4,299,In Stock,1591.56,3.8,North,0,0
1227,Books,03-09-2022,3637.25,30,2546.07,17,43283.19,294,In Stock,2713.53,3.1,South,1,0
1246,Clothing,14-04-2025,2092.44,15,1778.57,18,32014.26,496,In Stock,1789.9,4.6,West,1,0
1699,Electronics,28-11-2024,3449.99,30,2414.99,11,26564.89,142,In Stock,2206.55,4.1,East,1,0
1493,Home,29-01-2024,2484.71,0,2484.71,22,54663.62,494,In Stock,2517.51,4.6,South,0,0
1082,Groceries,22-06-2023,4970.11,15,4224.59,16,67593.44,395,In Stock,4102.29,3.2,Central,0,0
1185,Electronics,09-07-2024,3698.73,0,3698.73,25,92468.25,372,In Stock,3728.4,4.1,East,1,0
1251,Electronics,12-02-2023,4771.96,5,4533.36,14,63467.04,225,In Stock,4666.76,4.3,South,0,0
1354,Clothing,09-06-2023,4207.85,5,3997.46,21,83946.66,7,In Stock,4113.26,3.5,South,1,0
1749,Home,07-04-2024,4533.92,0,4533.92,18,81610.56,123,In Stock,4691.27,4.5,North,0,1
1871,Groceries,21-06-2024,4109.21,0,4109.21,30,123276.3,245,In Stock,4256.54,2.5,North,0,0
1695,Home,05-02-2022,2403.96,20,1923.17,15,28847.55,100,In Stock,1772.89,4,North,0,0
1795,Clothing,16-11-2023,1408.58,0,1408.58,17,23945.86,477,In Stock,1321.73,4,East,0,0
1896,Books,20-01-2022,1977.54,0,1977.54,21,41528.34,322,In Stock,2029.17,3.8,West,1,0
1937,Electronics,17-11-2022,297.13,30,207.99,25,5199.75,349,In Stock,204.17,4.1,East,0,0
1209,Groceries,27-05-2023,2715.17,30,1900.62,24,45614.88,92,In Stock,2000.54,2.9,North,0,0
1815,Books,04-02-2023,2624.28,5,2493.07,27,67312.89,384,In Stock,2306.04,4.2,North,1,0
1807,Clothing,16-10-2023,2721.2,30,1904.84,11,20953.24,253,In Stock,1787.32,3.3,East,1,0
1608,Home,29-08-2024,4875.35,0,4875.35,21,102382.35,79,In Stock,4932.36,3.6,South,0,0
1446,Electronics,16-04-2023,4574.98,10,4117.48,14,57644.72,297,In Stock,4118.1,3.3,South,1,0
1459,Groceries,12-03-2025,976.22,0,976.22,17,16595.74,30,In Stock,930.61,3.7,North,0,0
1967,Books,20-01-2025,1970.64,20,1576.51,16,25224.16,377,In Stock,1547.61,4.1,North,0,0
1471,Books,09-10-2025,2234.99,15,1899.74,14,26596.36,329,In Stock,1723.06,4.6,West,0,0
1719,Electronics,13-04-2024,1930.56,5,1834.03,16,29344.48,413,In Stock,1664.21,3.7,South,0,0
1369,Home,28-12-2023,4032.78,30,2822.95,18,50813.1,298,In Stock,2594.25,3.3,West,1,0
1899,Clothing,03-05-2024,2715.38,10,2443.84,24,58652.16,281,In Stock,2481.37,3.7,North,1,0
1933,Home,20-02-2022,2946.08,15,2504.17,24,60100.08,11,In Stock,2686.33,4.2,North,0,1
1491,Home,29-07-2023,4294.47,10,3865.02,25,96625.5,126,In Stock,3679.67,3.4,West,1,0
1922,Home,28-04-2025,4068.46,5,3865.04,23,88895.92,359,In Stock,3504.77,3.5,West,1,0
1136,Electronics,22-02-2025,834.62,30,584.23,30,17526.9,186,In Stock,608.61,3.9,North,0,0
1366,Electronics,30-05-2022,3626.79,20,2901.43,17,49324.31,68,In Stock,3107.64,3.2,Central,0,0
1911,Clothing,10-11-2022,2290.09,5,2175.59,26,56565.34,328,In Stock,2018.15,3,North,0,0
1183,Home,24-07-2023,1614.31,10,1452.88,25,36322,10,In Stock,1419.68,2.9,South,0,0
1587,Electronics,27-09-2025,440.09,10,396.08,22,8713.76,302,In Stock,369.05,3.4,North,1,1
1286,Clothing,01-11-2022,2538.8,5,2411.86,21,50649.06,22,In Stock,2221.98,2.6,East,0,0
1471,Clothing,13-11-2023,1906.1,0,1906.1,22,41934.2,336,In Stock,1962.58,4,North,0,1
1374,Home,17-04-2024,1407.26,5,1336.9,19,25401.1,426,In Stock,1461.91,2.9,Central,1,0
1653,Groceries,13-12-2024,3534.42,30,2474.09,20,49481.8,332,In Stock,2562.25,3.4,South,0,0
1748,Home,29-09-2024,3893.53,30,2725.47,17,46332.99,208,In Stock,2989.74,3.2,North,0,0
1536,Groceries,20-03-2023,1374.99,20,1099.99,14,15399.86,214,In Stock,1085.56,4.1,West,1,0
1510,Clothing,05-09-2023,437.35,5,415.48,20,8309.6,122,In Stock,448.54,4.6,South,1,0
1801,Electronics,19-09-2024,4274.01,15,3632.91,14,50860.74,422,In Stock,3418.63,4.1,South,0,0
1578,Books,21-09-2022,247.81,30,173.47,17,2948.99,72,In Stock,160.21,3.9,Central,0,0
1249,Clothing,12-12-2024,4698.14,30,3288.7,30,98661,209,In Stock,3421.91,4.2,West,1,1
1919,Electronics,30-09-2024,3212.58,30,2248.81,14,31483.34,310,In Stock,2190.97,2.6,East,0,0
1509,Clothing,05-01-2022,1744.86,0,1744.86,18,31407.48,273,In Stock,1681.24,2.8,North,1,0
1629,Home,31-01-2025,1383.09,15,1175.63,15,17634.45,93,In Stock,1215.9,2.7,East,1,0
1072,Groceries,04-05-2025,243.23,5,231.07,18,4159.26,425,In Stock,223.37,2.7,West,0,0
1281,Clothing,13-02-2024,1330.26,0,1330.26,20,26605.2,235,In Stock,1349.56,3.2,South,1,0
1915,Electronics,26-05-2024,861.1,30,602.77,18,10849.86,153,In Stock,578.59,3.8,Central,0,0
1959,Home,18-09-2024,3138.4,15,2667.64,16,42682.24,273,In Stock,2819.03,2.8,Central,1,0
1359,Books,02-06-2024,999.42,15,849.51,27,22936.77,212,In Stock,817.63,4.8,South,1,0
1009,Home,05-10-2025,2737.42,0,2737.42,18,49273.56,127,In Stock,2756.58,4.6,Central,0,0
1210,Groceries,16-02-2022,3032.56,30,2122.79,22,46701.38,232,In Stock,1920.35,4.9,East,0,0
1834,Home,16-05-2024,1630.6,0,1630.6,18,29350.8,40,In Stock,1725.74,2.6,South,1,0
1151,Books,02-04-2024,368.31,10,331.48,26,8618.48,425,In Stock,339.46,4.6,North,0,0
1004,Electronics,24-07-2024,378.82,30,265.17,23,6098.91,288,In Stock,248.85,4.5,North,1,0
1194,Clothing,18-10-2023,326.47,0,326.47,22,7182.34,42,In Stock,307.89,4.8,West,0,0
1953,Groceries,26-09-2022,3747.8,5,3560.41,20,71208.2,269,In Stock,3391.29,3.8,South,0,0
1282,Books,05-01-2023,1726.45,30,1208.51,17,20544.67,438,In Stock,1227.01,4.5,East,0,0
1463,Groceries,28-09-2023,4022.24,20,3217.79,18,57920.22,313,In Stock,3248.88,2.6,South,0,1
1112,Home,03-02-2025,2272.32,30,1590.62,19,30221.78,393,In Stock,1518.68,2.7,South,1,0
1270,Groceries,19-10-2023,2374.39,10,2136.95,24,51286.8,27,In Stock,2219.89,2.8,East,0,0
1162,Books,30-04-2022,2661.84,0,2661.84,17,45251.28,269,In Stock,2868.95,4.8,Central,0,0
1459,Clothing,10-04-2024,3622.55,20,2898.04,14,40572.56,466,In Stock,2633.46,2.7,East,0,0
1104,Clothing,17-12-2024,1512.81,10,1361.53,15,20422.95,409,In Stock,1338.98,2.8,South,0,0
1692,Groceries,01-10-2025,783.62,5,744.44,14,10422.16,73,In Stock,758.36,4.8,South,0,0
1555,Electronics,11-01-2024,2869.08,30,2008.36,24,48200.64,144,In Stock,2043.08,2.8,South,0,0
1281,Groceries,27-04-2022,1769.49,20,1415.59,21,29727.39,161,In Stock,1279.56,4.7,South,0,1
1686,Home,01-03-2024,2323.96,0,2323.96,21,48803.16,245,In Stock,2189.43,4.5,West,1,0
1161,Clothing,24-02-2025,3305.34,0,3305.34,18,59496.12,269,In Stock,3015.68,2.6,Central,1,0
1982,Clothing,17-11-2025,2571.8,5,2443.21,15,36648.15,409,In Stock,2476.91,2.6,South,0,0
1350,Clothing,09-10-2024,3177.34,10,2859.61,18,51472.98,497,In Stock,2942.76,3.8,West,1,0
1433,Electronics,17-12-2024,2812.16,20,2249.73,28,62992.44,417,In Stock,2096.63,5,South,0,0
1851,Electronics,26-09-2023,3751.02,5,3563.47,20,71269.4,499,In Stock,3444.46,4.7,Central,1,0
1139,Books,28-05-2023,3588.5,10,3229.65,23,74281.95,210,In Stock,3119.72,3.3,Central,0,0
1470,Groceries,12-03-2024,2764.11,15,2349.49,14,32892.86,279,In Stock,2499.76,3.5,East,0,0
1131,Groceries,24-01-2025,3458.73,15,2939.92,19,55858.48,222,In Stock,2760.38,3.5,West,0,1
1086,Home,15-02-2025,4393.09,10,3953.78,16,63260.48,359,In Stock,3991.98,4.3,Central,1,0
1687,Clothing,14-07-2023,2274.9,0,2274.9,22,50047.8,69,In Stock,2403.63,3.4,North,0,0
1182,Electronics,03-05-2023,2181.26,0,2181.26,19,41443.94,19,In Stock,2325.04,2.9,South,0,1
1367,Home,14-06-2025,3868.38,15,3288.12,16,52609.92,422,In Stock,3397.66,4.4,Central,0,0
1128,Home,15-06-2024,2996.26,0,2996.26,16,47940.16,120,In Stock,2876.13,3.6,West,0,0
1245,Electronics,19-07-2025,540.83,0,540.83,22,11898.26,172,In Stock,575.77,2.7,West,0,0
1600,Groceries,27-04-2025,4482.14,10,4033.93,31,125051.83,33,In Stock,4229.31,4.5,West,1,0
1577,Clothing,05-12-2023,347.76,30,243.43,22,5355.46,405,In Stock,253.38,4,East,1,1
1669,Groceries,04-08-2023,3792.3,10,3413.07,13,44369.91,70,In Stock,3117.73,3.7,South,1,0
1898,Home,29-02-2024,3842.21,0,3842.21,15,57633.15,32,In Stock,3491.24,4.2,North,0,0
1377,Clothing,10-05-2024,4774.93,10,4297.44,13,55866.72,261,In Stock,4465.35,3.8,West,0,0
1148,Books,04-09-2022,459.85,20,367.88,21,7725.48,271,In Stock,400.61,4.1,South,0,0
1984,Home,04-01-2025,3064.91,15,2605.17,14,36472.38,455,In Stock,2747.79,4.7,West,1,0
1851,Groceries,03-06-2022,2253.63,30,1577.54,10,15775.4,108,In Stock,1682.12,4,West,0,0
1432,Groceries,29-12-2025,1787.04,20,1429.63,16,22874.08,22,In Stock,1442.49,4.1,North,1,0
1627,Groceries,23-09-2024,633.53,20,506.82,23,11656.86,145,In Stock,487.01,4,South,0,0
1725,Electronics,14-01-2025,2900.74,0,2900.74,22,63816.28,13,In Stock,3003.85,3.8,West,0,0
1468,Home,28-11-2023,2499.4,0,2499.4,19,47488.6,305,In Stock,2605.36,2.9,East,1,0
1445,Clothing,01-08-2025,701.86,20,561.49,19,10668.31,316,In Stock,581.18,3.3,West,0,0
1480,Groceries,28-05-2025,3139.95,20,2511.96,26,65310.96,35,In Stock,2736.38,4.2,South,0,0
1883,Groceries,28-12-2024,3742.17,5,3555.06,20,71101.2,270,In Stock,3460.62,3.6,Central,1,0
1293,Electronics,06-12-2024,3882.94,5,3688.79,14,51643.06,260,In Stock,3349.17,3.5,West,1,0
1764,Clothing,05-10-2024,4545.79,15,3863.92,26,100461.92,52,In Stock,4179.56,4.4,East,1,0
1142,Home,04-04-2022,2165.46,20,1732.37,23,39844.51,493,In Stock,1614.74,2.5,East,0,0
1249,Books,15-08-2024,4774.75,10,4297.28,22,94540.16,47,In Stock,4466.87,4.2,West,0,0
1877,Electronics,08-10-2024,4354.06,30,3047.84,17,51813.28,462,In Stock,3275.33,3.7,South,1,0
1947,Home,29-03-2023,1623.21,5,1542.05,13,20046.65,10,In Stock,1483.5,3.4,West,1,0
1974,Books,12-05-2025,964.56,0,964.56,26,25078.56,257,In Stock,1028.3,3.4,East,0,0
1301,Groceries,30-06-2024,2289.87,20,1831.9,13,23814.7,342,In Stock,1770.37,2.9,West,0,0
1024,Groceries,06-08-2022,2129.11,10,1916.2,26,49821.2,279,In Stock,2028.97,3.3,East,0,0
1788,Clothing,19-04-2023,2963.45,30,2074.42,15,31116.3,209,In Stock,1895.95,3.5,Central,0,1
1983,Books,08-03-2023,3000.25,10,2700.22,17,45903.74,323,In Stock,2784.06,3.6,West,0,0
1888,Groceries,07-12-2022,3799.94,10,3419.95,23,78658.85,334,In Stock,3541.11,4.2,North,1,0
1889,Groceries,05-07-2023,2647.47,0,2647.47,27,71481.69,11,In Stock,2642.93,3.6,West,0,0
1900,Clothing,05-08-2025,703.15,5,667.99,20,13359.8,442,In Stock,692.98,4.5,East,0,0
1069,Home,01-07-2025,4319.8,10,3887.82,25,97195.5,250,In Stock,4216.87,4.1,South,1,0
1624,Groceries,23-12-2022,1686.87,30,1180.81,15,17712.15,322,In Stock,1236.04,3,East,1,0
1874,Electronics,23-01-2022,4862.23,5,4619.12,20,92382.4,159,In Stock,5045.28,3.2,Central,0,0
1111,Electronics,06-06-2023,765.73,15,650.87,29,18875.23,35,In Stock,644.18,2.7,South,0,0
1363,Home,28-01-2025,4799.61,0,4799.61,20,95992.2,148,In Stock,4826.77,4.9,North,0,0
1302,Books,12-03-2024,636.86,5,605.02,20,12100.4,367,In Stock,576.43,4.7,North,1,0
1470,Clothing,18-04-2025,1308.97,5,1243.52,13,16165.76,197,In Stock,1364.29,2.7,Central,0,0
1963,Electronics,31-05-2025,423.58,10,381.22,17,6480.74,449,In Stock,347.3,3.9,Central,0,0
1090,Electronics,01-02-2024,3584.54,30,2509.18,20,50183.6,377,In Stock,2438.23,4.9,Central,0,0
1529,Home,18-03-2023,4281.43,10,3853.29,19,73212.51,245,In Stock,3697.38,4.4,Central,1,0
1660,Books,08-02-2024,2283.54,30,1598.48,15,23977.2,392,In Stock,1562.2,3.7,West,0,0
1987,Books,12-10-2024,4656.91,0,4656.91,24,111765.84,203,In Stock,5045.96,3.1,East,0,0
1738,Home,10-09-2025,3033.44,5,2881.77,20,57635.4,43,In Stock,2805.71,3.2,West,0,0
1725,Electronics,31-05-2023,3224.03,20,2579.22,19,49005.18,314,In Stock,2794.31,4.3,South,0,0
1871,Clothing,05-11-2024,4258.01,30,2980.61,28,83457.08,407,In Stock,2934.91,4.5,North,1,1
1662,Electronics,02-03-2024,1624.64,30,1137.25,23,26156.75,382,In Stock,1217.94,3.8,North,0,0
